work_id,perf_id_A,title_A,artist_A,yt_id_A,perf_id_B,title_B,artist_B,yt_id_B
131046,824841,Welcome to the Black Parade,Vitamin String Quartet,kYdSb8gLcac,1689815,Welcome to the Black Parade,Loveless,QA7h_gNOC8I
131101,260513,"Darling, je vous aime beaucoup",Natalie Cole,305CnE7ypOs,879708,"Darling, je vous aime beaucoup",Dean Martin,VxSleYIODsg
131165,913629,Firework,Karen Olivo,OL--3Y43Msc,1113303,Firework,Yoga Pop Ups,m4BvVcGPplw
131283,728410,Hooray It's a Holiday,Fletan Power,MoUkAHQ5TDM,1054950,Polly Wolly Doodle All Day,"Pete Seeger, Bess Lomax, Tom Glazer, Butch Hawes",3ZULX-OZ5sc
131312,817788,Torn Between Two Lovers,Kurt Darren,xAI0qfZeqm0,1214992,Torn Between Two Lovers,Mary Ann,QqRD24OpYhA
131373,271640,Fool That I Am,LaVern Baker,q3X-ZUwLQV4,475758,Fool That I Am,Della Reese – Orch. arr. & cond. by Bobby Bryant,RLWIHyfhlGo
131495,264017,Just One More Chance,Duke Robillard and Sunny Crownover,yF3Jcl37ASw,1317355,Just One More Chance,Carla Marcotulli,kbc4cEmEEqs
131504,273317,I Don't Want to Walk Without You,Lee Wiley with Billy Butterfield & His Orch.,ZXtFjj8ToZ4,343014,"I Don't Want to Walk Without You, Baby",Michael Feinstein with Jule Styne,TxfPhNlyDiU
131527,1207482,Amazed,Caleb + Kelsey,BzSSifV8IYE,1264885,Amazed,Andreas Silver,0L8tS-3wn2U
131546,1230216,Bye and Bye,Wendell Brunious and The New Orleans Roof Jazzmen,ubSXLPpGmSc,1282500,Bye and Bye,Lee Gunness and the Eclipse Alley Heavenly Seven,VXbBlW9sLW8
131565,313476,Back in Your Own Backyard,Per Borthen Swing Department Ltd. & Laila Dalseth,RRz5hRBQcXY,861641,Back in Your Own Back Yard,"Joe ""Fingers"" Carr",0dX6C3syRjA
131680,264998,You're Lucky to Me,Helen Merrill,_kkVvqPbss8,1146880,You're Lucky to Me,Dick Hyman & Ruby Braff,579nvoPuSWw
131744,548892,Heisser Sand,Infamis & Bruno Adams,0NPZdSp_unE,1209578,Notre étoile,Mina - W. Scharfenberger et son orchestre,GUpozjwMST8
131786,1337020,Baby,"Gil, Nando & Gal",mTFfvSnPyZI,1446050,Baby,Rita Lee,qNNH0lAyrw4
131787,1408053,Lamento sertanejo,Clã Brasil,Nsg81njy0D0,1446812,Lamento sertanejo,AlehConvida,r2Bb0-yxNBk
132180,268297,Aber dich gibt's nur einmal für mich,Die Flippers,9NEqhjoRoac,268298,Aber dich gibt's nur einmal für mich,Die Paldauer,JfX5Uaub0VU
132347,898180,Bim bom,Tamara Maria,7AZc9E3POZs,1675242,Bim bom,Bossa de Novo,GJR2p8nrENk
132422,270149,Once Again,Jon Hendricks,FEi2ulXytrA,771430,Outra Vez,Olivia Byington,OSj4kqKSGlo
132423,682995,Doralice,Lio,xw2cnaq6zhQ,1275404,Doralice,Georgia Mancio,1hEBlvfajac
132426,871543,Fotografia,Maria Kim,XmDgQwrf-Jc,1072820,Fotografia,Robertinho De Paula & Cantora,SI7RBV_VqVo
132443,754772,Favela,Rick Gallagher,vvA_pqEWZOU,916852,O morro não tem vez,Téka,XOHPJEhom6s
132450,662199,If Teardrops Were Pennies,Buddy Miller with Elizabeth Cook,fBRVsvpj5CM,921033,If Teardrops Were Pennies,The Gary Waldrep Band,iqgnXA8DCoY
132488,564614,All That's Left,Steve Kuhn,FlnCMV26v98,269902,All That's Left Is to Say Goodbye,Astrud Gilberto,OT5pdFtC5ls
132491,269909,Chora tua tristeza,Carlos Lyra,AZCWeclwmQ0,903673,Chora tua tristeza,Cauby Peixoto,wTReluJF6so
132541,1335964,Você e eu,Meredith Falzarano,APQl27J0VP8,1503182,Você e eu,Rebecca Kilgore and Dave Frishberg,QNca6W6Sans
132642,446949,Don't Ever Go Away,Jane Duboc,0k9Pagfhamg,769905,Don't Ever Go Away,Quartet Sensitive,g3MrONSHZZo
132715,419731,Estrada branca,Zimbo Trio,7ETX9vLPlqA,419051,Happy Madness,Joe Henderson [US1],AIphJGkY3Rw
132739,198176,Love Dance,Sue Matthews,mAgg0eXYTec,177457,Love Dance,Carl Saunders,MWnYrycRbZg
132742,599211,Video Games,Tessa Odden,tEMwVasu8Mk,668720,Video Games,Karizma Duo,AQAukL6Rlgo
132844,272494,Acércate más,Nat King Cole,c_L5JptPqds,272492,Come Closer to Me,Ben E. King,s4RHeDv39Dc
132910,479324,Being Green,Della Reese,YKqn-aCL4KU,749407,It's Not That Easy Being Green,Sandy Sasso,5cpnOP3_IoI
132913,607677,Someday You'll Be Sorry,Jesper Thilo,W9Dpgw-QKlE,917678,Someday You'll Be Sorry,Repertory Quartet,2tztkQt7dm4
132987,273591,A Beautiful Friendship,Ella Fitzgerald - Orchestra conducted by Buddy Bregman,YA2ma5Qx660,1363139,Beautiful Friendship,Akira Matsuo,lhYtQGEknI4
133113,337010,Without You,Glee Cast,GkJFaIyncUA,694759,Without You [David Guetta feat. Usher],Piano Tribute Players,g6q7G4fQN38
133182,274845,I've Been Hurt,Eddie Middleton,yJMONB0ebTA,885084,Herido,El Klan,8c7eIbBFWuQ
133233,1282737,That Sunday,Sarah Vaughan & The Jimmy Rowles Quintet,IWdlzsiYtB4,433970,"That Sunday, That Summer",Bobby Scott and His Trio,eEMiDNK7iu0
133511,364468,Shim-Me-Sha-Wabble,Adrian Bentzons Jazzband,mXvbV16D0-E,1176363,Shim-Me-Sha-Wabble,The New Orleans Classic Jazz Orchestra,DXGhZM0GJd0
133801,640974,When I Was Your Man,Candice Glover,Neiw3r69lks,1321819,When I Was Your Man,Jeremy Garcia [AW],8fXWx6uITX4
134344,476272,Adios,Les Baxter and His Orchestra,CRL82EXagmo,1638163,Adiós,Don Pablo de Havana e sua orquestra,-5c-9PCSPGs
134622,927887,Wake Me Up,Hullabahoos,NMqoYw3ZyTE,728221,Wake Me Up,Vitamin String Quartet,cKxGtHV1yPc
134921,290614,The Shoals of Herring,Ewan MacColl and Peggy Seeger,dwEgH1FkzR4,1016486,The Shoals of Herring,The Clancy Brothers with Lou Killen,0UTT_ihpQ10
135000,291189,I'll Never Be the Same,King Cole Trio,J_nHro4amN4,780793,I'll Never Be the Same,Schlüter /  Nabatov / Antolini,u1NpBuAbFJg
135154,1363022,Bonaparte's Retreat,Ann Williamson,bRF5gRWhLgc,1051035,Bonaparte's Retreat,Bryan Sutton with Jerry Douglas,lKQCQPrDpSc
135208,1056922,Put My Little Shoes Away,The Crooked Jades,dPPVnCYPbCA,1109956,Put My Little Shoes Away,"""T"" Texas Tyler - The Man with a  Million Friends",5eVZXxzd580
135334,614478,Stablemates,Jan Verwey,FxbSjWKU0es,1498248,Stablemates,David Finck,nWSbZzbgFbQ
135388,623308,Nå tennes tusen julelys,Nordsnø Ensemble,xfTrMKg_gcs,623403,Nå tennes tusen julelys,Kjell Vidars - og barnekor...,n9YqgtKS5GM
135532,612513,Escape (The Pina Colada Song),AxCx,_DGSW0mnsZE,1526647,Escape (The Piña Colada Song),Springbok,gAqVJg-ZTb0
135601,296541,Try,P!nk,yTCDVfMz15M,697039,Try [P!nk],Piano Tribute Players,yZSTNKoR9j8
135619,498451,Could I Have This Dance for the Rest of My Life,Daniel O'Donnell,YOQ2XiQ_by4,531699,Could I Have This Dance,Shelly Lares,2jF_5qOoQJ8
135664,456324,Sleepy Lagoon,John Williams and The Boston Pops,K1u3wNoosqw,1434618,By the Sleepy Lagoon,Mart Sander & His Swing Swindlers,Hfiee81B8eA
135666,478319,Jar of Hearts,Sam Tsui,Dm41zP_RZfo,1398022,Jar of Hearts,Geneviève Leclerc & Briana Victoria,IMHgFLT66Ow
135679,870701,The Portuguese Washerwomen,Percy Faith and His Orchestra,-8vOcFYmj9A,1107684,Las lavanderas de Portugal,"Emma Maleras, su conjunto de castañuelas y orquesta española",z1STGC4OZus
135718,473000,Swanee,Michael Law,j8xkFkl9WsU,944464,Swanee,Richard Dowling,UaoB6O4q_T4
135726,1520508,Deep in a Dream,Gretje Angell,3OSofLloVt8,1704715,Deep in a Dream,Dmitry Baevsky,VbRnf03jOu4
135727,379522,All Kinds of Everything,Pat Carroll [AU],uRBFoWIdsWA,1116065,Todas las cosas,Cristina [ES],uM5w8igNUmA
135988,1069564,Be My Life's Companion,Georgia Gibbs with Orchestra conducted by Glenn Osser,Y1ZvK-Z3Xb0,931769,Bli' min ven for livet,Bjørn Tidmand,Sla1XRbyZj0
136091,1042441,Say Something,Rise and Run feat. Gabby Guerin,RimDSmDlQWo,687560,Say Something,Jess & Matt,q166UrWzW4A
136221,494552,I Won't Give Up,Jess Moskaluke & Corey Gray,EJmaQTgHlJs,927858,I Won't Give Up,Hullabahoos,hsnOJPupL6U
136609,1333873,Jumpin' with Symphony Sid,Yoshiaki Okayasu,56BLh2y_dKg,1595254,Jumpin' with Symphony Sid,Louie Ramirez & His Orchestra,tPwuPMjMvjo
137051,310391,Squatty Roo,Clayton-Hamilton Jazz Orchestra,BjYTauAerkw,310393,Squatty Roo,Kenny Barron & Regina Carter,VppRt96hNX0
137093,424266,Near You,George Maharis,gEIFiIjcGvQ,742175,Near You,The Blue Diamonds with Choir and Orchestra directed by Jack Bulterman,AAR6ARi_KXM
137173,627893,Who You Are,Spencer Sutherland,zysN52EinC0,808835,Who You Are,Claire Howell,fGcRmFnP5-8
137218,424424,Take Love Easy,Shirley Horn,MomDCgn21QU,1084750,Take Love Easy,Silvia Droste,lnh7jrCaPco
137321,457369,O grande amor,Phil Wilson's Pan American All-Stars,CeFLkCGZfsk,562413,O grande amor,Vincent Herring,KP8FK8fziis
137745,375862,L'âme des poètes,Biolay Fiszman Benarrosh,_R6B4dI8Fhs,1499884,詩人の魂,金子由香利,Ex8EJbc_a1U
138011,533798,Put the Blame on Mame,Mark Murphy,ke8x_BUREs0,1120018,Put the Blame on Mame,Molly Ryan,gPUCAh5zdKI
138104,1051915,Johnson Boys,The Tillers,AfVJRlbIkyQ,1077538,Johnson Boys,Rafe & Clelia Stefanini,9hRpJ9wFnBY
138365,498847,The Wild Rover,Rose-Marie [GB],V7KqaIuQqC0,1618211,The Wild Rover,Lionel Long,kmXXlbDyVA4
138543,320977,Le fleurs africaines,Duke Ellington with Charlie Mingus and Max Roach,6HFQy9_rY58,1547855,La plus belle Africaine,BackBack,AKWt15hCIrk
138555,676360,You Must Love Me,Lana Del Rey,MUc28dZQg5s,1327900,You Must Love Me,Lea Salonga,HeF-wVWzVEs
138966,555632,Ashokan Farewell,Misty River,ngjd8PntsYc,1278482,Ashokan Farewell,Jason & Nolan,Hc3JIpPXRn0
139181,445402,He Ain't Got Rhythm,Anne Tofflemire,dJCCCXsbKiE,1287529,He Ain't Got Rhythm,Marty Grosz and Destiny's Tots,3Ibsa_ArD3E
139182,865271,Batucada (The Beat),Boney James,jGpabR6EgcQ,919844,Batucada surgiu,O Som do Jazz,tJb5sHEkKM8
139338,327147,On the Other Side of the Tracks,Claire Martin & Richard Rodney Bennett,b0WTdPhuxnE,327148,On the Other Side of the Tracks,Marilyn Volpe,pFMVNbgT80A
139433,328177,Forgive Me,Gene Austin,XuH8BYnGq2Y,1539833,Forgive Me,Irving Kaufman,NDlJfKf8Gl4
139624,329925,Big Chief,Dr. John,UCBdO4w6jAs,1467369,Big Chief,Nueva Manteca,57iOSdadp40
139690,1502004,Green Eyes,Carmen Cavallaro,ms-hOBZPyhU,476517,Green Eyes,Eydie Gorme and Steve Lawrence,RT75wOV-ZK4
139764,486183,Maps,Sam Tsui,uE9qQpxkOKg,578106,Maps,Maddie Wilson,vawjZcjQ9Ng
139819,1645809,The Grey Funnel Line,Poxy Boggards,pwxCfCNjkCE,1662750,Grey Funnel Line,David Mitchell - Denise Roughan,i8vugTTG1x0
140363,1019733,Romantica,Jimmy Fontana - Orchestra Gianni Fallabrino,PzIJMa96G_E,1023759,Romantica,Piano a cilindro,Kc9nBDG2Hq0
140484,624607,Bonanza,Frank Chacksfield and His Orchestra,hAribdHMLU0,1314934,Bonanza,Franck Pourcel et son grand orchestre,x0swD5Tqls0
140672,590337,Latch,Janie Despain,G_P6fq37CXg,666057,Latch,Colin & Caroline,yJqlxDcSLO0
140735,1444168,Dame felicidad,Carlitos Romano,5G0RwAKuZSA,917373,Πονάμε όσοι αγαπάμε,Θέμης Αδαμαντίδης,ogO-IOYF0T4
141043,1668824,There Goes My Heart,The De Castros,5i8lJSiNkj8,1682907,There Goes My Heart,The Osian Roberts/Steve Fishwick Quintet,3QEMW0CUpsA
141096,667122,Här i din famn,Curt Haagers med Robert,CQbyhr1FrXg,340442,My Mother's Eyes,Broadway Broadcasters,Wb-4L5_I2HE
141427,587475,Where Are You?,Paul Grabowsky / Bernie McGann,zIsqMXF0XqE,1445758,Where Are You?,Don Barbour,f9XR2UztwCg
141766,345925,One Last Time,Ariana Grande,BPgEgaPk62M,847767,One Last Time,Bailey Rushlow,oJW9eutYbDo
141909,785668,Dein ist mein ganzes Herz,Placido Domingo - English Chamber Orchestra - Ambrosian Singers - Julius Rudel,vNvGIcl6yQc,799031,Yours Is My Heart Alone,Stéphane Grappelli / McCoy Tyner,CIBAI1i6QJQ
141963,645474,Stars and Stripes Forever,Regimental Band of H.M. Grenadier Guards,IWFLUrlhIbw,1044114,The Stars and Stripes Forever,Paul Bisaccia - John Thomas,tPkOSbwMdmo
142049,517586,Santa Lucia,Franco Pagani,zhawA6cnJBw,1154570,Santa Lucia,Touch of Class [ZA],TnOp8xDtpHE
142224,1161345,Leise rieselt der Schnee,Rolf und seine Freunde,ip5apNRccwI,1443256,Leise rieselt der Schnee,The Modest Jazz Duo,V4sw98Vs0Qs
142372,351029,What Will I Tell My Heart,Lars Edegran - Lionel Ferbos - John Robichaux,gaty2Oc3KTI,542100,What Will I Tell My Heart?,Larry Vuckovich,YjZm5_-FBNs
142497,400098,Blank Space,Brooklyn Duo,Z3kDt94yteo,702963,Blank Space,Haley Klinkhammer,xcKCJMsdIIw
142787,998741,Süßer die Glocken nie klingen,Nicole [DE],H1zrYDpwDdc,1692027,Süßer die Glocken nie klingen,Roy Black [DE],N0arh-kfJ50
142795,1721263,Suave é a noite,Zé Renato,UKLXnUg0iPQ,353593,Tender Is the Night,Vic Damone,LgPfXCvZlQg
142912,823361,Bel Ami,Ondřej Havelka and His Melody Makers feat. The Havelka Sisters,8af3qKWuN_U,1558043,Bel Ami,Taco,aJ2K1MdF9-4
143052,435451,Bye Bye Blues,Jessica Molaskey,PA1iryVExMk,1386023,Bye Bye Blues,Allan Vaché & Antti Sarpila & 1,bvRx2lgO9MU
143492,357370,Inka Dinka Doo,Miss Ann-Margret,6FPJIMq07gg,357378,Inka Dinka Doo,"Sammy Davis, Jr. - With Dave Cavanaugh's Music",djWBNnS6MFg
143516,357612,Louise,Jackie Gleason,8uM8LpJvfY8,357785,Louise,François Rilhac,b8ms0vivo-E
143598,996178,Double Rainbow,Antonio Carlos Jobim with Orchestra conducted by Claus Ogerman,kAzR6jWWNYk,886608,Chovendo na Roseira,Dirindi featuring Marzieh Reyhani,IzelkbuV63A
143996,360853,The Bramble Briar,Louis Killen,QFBVntPx8cA,360869,Strawberry Town,Nancy Kerr & James Fagan,lNDA23kJhnQ
144244,363035,Die Moorsoldaten,Hannes Wader,wH9I2Lyf6dY,1748907,Peat Bog Soldiers,Brian Osborne,eWK4thRQ790
145199,1375755,"Mama's Gone, Goodbye",Bob Wilber - Kenny Davern,JvZWw2MotfU,1316436,"Mama's Gone, Goodbye",Griff Williams and His Orch.,L0Gu_QkGU2s
145223,369781,Under a Blanket of Blue,Casa Loma Orchestra - Vocal Chorus by Kenneth Sargent,P6DOHo5qN9o,723571,Under a Blanket of Blue,Charlene Bartley,lWCdTQ0H-Jw
145261,1511620,Tulipány z Amsterdamu,Pepino & akordeon,ec9DORLkPAk,875467,Tulips from Amsterdam,Dorothy Squires,FkI6Bm2wgHQ
145942,374351,Märk hur vår skugga,Imperiet,usQ8se2jxOs,455219,Märk hur vår skugga,Pia Fridhill,mffhQs54fo4
146018,576317,Somliga går i trasiga skor,Gejoma,W1mrH4kt_Ko,631117,Nogen går rundt med udtrådte sko,Daimi,ZxS363Utco8
146553,576575,Tchip Tchip,Mel Pike Boogie Woogie Set,hd4TTpPz0ms,1325675,The Chicken Dance,Brave Combo,6CkQGNmejSA
146557,432426,A Quiet Thing,John Barr,PBENwNHJorw,569250,A Quiet Thing,Salena Jones,e1SqYBQiYPs
147103,474787,Snap Your Fingers,Little Mack Simmons,SkrZDDyroAk,1038857,Snap Your Fingers,Bob Wills,VRFTFSLtBRI
147499,1155786,Marjolaine,Jenny Luna,w8vT4XW3MD4,609490,Madeleine,Thory Bernhards,yJwWL75um6U
147954,431597,Up Where We Belong,Christian Bautista,nIjVLff_aE8,461205,Up Where We Belong,Dozi & Nianell,7oQQiHhVLdE
148123,561512,Wildest Dreams,Anthem Lights,H9sybEIFkt8,593306,Wildest Dreams,Simply Three & Alyson Stoner,uxFL8u3WZU8
148245,962006,Si je pouvais revivre un jour ma vie,Jocelyne Jocya acc. par Jean Lemaire et son orchestre,A33eAj3Mo-A,640979,If Only I Could Live My Life Again,Tammy Jones,Cj0gWep6EhY
148442,884627,Guess Who I Saw Today,Jim Roseveare,kIhwiJ_9o8I,1334834,Guess Who I Saw Today,Loretta Holloway,ihmp7XxG1v0
148555,514985,Mattinata,Dilermando Reis,3hvfqW40ZuE,1487388,Mattinata,Francisco Araiza - Münchner Rundfunkorchester - Ralf Weikert,1nm3CbecGVM
148607,1495160,ארץ טרופית יפה,מתי כספי‎,tmg8aORnpwc,979474,País tropical,Markinhos Moura,09xNFYU37CY
149165,633644,Why Did I Choose You?,Kenny Burrell,kskL_1CLbeU,1335115,Why Did I Choose You?,Marvin Gaye,fFd-_40Dhpc
149345,832143,Doctor Feelgood,Joanna Connor,nQBcE7b8uM0,1437119,Dr. Feelgood (Love Is a Serious Business),Jamile & Tony Davis,v-59uWjCGrU
149426,1235779,June Night,The Brian White - Alan Gresty Ragtimers,zfCYtc-vB74,1095785,June Night,Wynton Kelly,uwEW7gkSZEI
149647,405141,Torero,Vieno Kekkonen sekä Mats Olsson orkestereineen,MKoU1NOUSPM,560967,Torero,The Andrews Sisters,OTlrP9rBTk4
149687,523937,Lament,Chet Baker with Åke Johansson Trio,YqESaFEQsuk,579888,Lament,Jimmy Raney Quartet,RqOPcwx7EGE
149801,1023306,Dear Old Stockholm -1,Vladimir Shafranov meets Harry Allen,7vNR9uBnKFY,808938,"Ack Värmeland, du sköna",Bengt-Arne Wallin,oJfhTZNeuec
150086,544820,Canção do mar,Lenny Kuhr,A_VtHvvVgYM,905441,Canção do mar,Waldir Azevedo e seu conjunto,Q5XJXeDmQCc
150393,1168398,I Found a Million Dollar Baby (In a Five and Ten Cent Store),Casey MacGill's Blue 4 Trio,9CJ5VvmJvFo,1168398,I Found a Million Dollar Baby (In a Five and Ten Cent Store),Casey MacGill's Blue 4 Trio,9CJ5VvmJvFo
150539,1234561,Sugar Blues,Alabama Jug Band - Vocal Chorus by Mose,ONw6v_IW1WY,1363154,Sugar Blues,The Rhythm Wreckers,XFO_sf7hxfo
150545,873447,Só tinha de ser com você,Sonya [BR],QoNCyeudvek,885504,Só tinha de ser com você,Trio Corrente,iXb2kBsQx4Y
150595,1390983,Frevo mulher,Forróçacana,HTP3c7lsvag,1442854,Frevo mulher,A Patotinha,8D7actIh07E
150621,1349985,"River, Stay 'Way from My Door",Guy Lombardo & His Royal Canadians with Kate Smith,f-ryAog2hYg,1164942,"River, Stay 'Way from My Door",Sammy Rimington & The Return of The Mouldy 5,Rb_6KTqBAI8
150625,1071009,Modinha,Elizeth Cardoso & Rafael Rabello,xvGi-QmjXAY,1081254,Modinha,Tom Jobim part. Danilo Caymmi,lKatQAtUVn4
150834,421743,Deep Night,Sonny Clark,3GKvPNEkNdw,891590,Deep Night,David Linx and The Brussels Jazz Orchestra,623o2WJwyXQ
150959,51155,Santiano,Hugues Aufray,u1RIf_ovLPU,984059,Santy Anno,Les and Larry Elgart,5L2lUM97__U
151025,424287,"Hallelujah, I'm a Bum",Jack Kaufman,ivybD98Nnoc,424321,Hallelujah! I'm a Bum,Shannon Murray,fR0eLPNjSVQ
151375,428640,"I Like You, You're Nice",Amy Cervini,akXlKLTqUvQ,459742,"I Like You, You're Nice",Susan Blair,p1YgkV9dhSw
151915,436707,By the River Sainte Marie,Bjarne Nerem,XEvn6o5W8KI,1469228,By the River Sainte Marie,Dick Robertson's Orchestra,L6O_qTNqS8g
151949,1072918,Les Miserables Medley [Drink with Me - Empty Chairs at Empty Tables],Danny Wright,mu7Gp8Zrbv4,1291872,Empty Chairs at Empty Tables,Nathan Temby,0TK39xGXlvQ
152067,1306724,There Must Be a Way,Lars Edegran – Uncle Lionel,P5jGcMqMICM,1469601,There Must Be a Way,Dottie Lou,Cd8xDKA5Bzo
152079,439500,If I Love Again,Linda Scott - Orchestra arranged and conducted by Ray Ellis,V_-3JrBnjkY,1150928,If I Love Again,The Accidentals [US1],_imGnvNbyWc
152240,1376384,Fall,Jesse Fischer feat. Sly5thAve,8DPUW_kV-CQ,1744185,Fall,The Modern Jazz Trio with Tim Hagans,MZx95BvQl2k
152642,465955,To Say Goodbye,Janet Seidel,IuplE4g2nZU,485802,Pra dizer adeus,Till Brönner featuring Luciana Souza,vxVQxzZcol0
153100,451776,You Are My Lucky Star,Georgie Auld Quintet,rA_JC0JVjyY,452484,You Are My Lucky Star,Hubert Nuss,h9RrwtAkSrM
153251,917819,Coração vagabundo,Naomi & Goro,q1JPeAgPwCQ,942757,Coração vagabundo,Valéria Oliveira,XeL8QL4BIJ4
153270,461726,Like a Lover,Sherri Roberts,ljbvpK50Ues,1397843,Like a Lover,Gene Harris and The Philip Morris Superband,B525cA8li8o
153526,459314,No Regrets,The Archie Semple Quintet,vs4Z6FAI8Vw,827697,No Regrets,The Yale Spizzwinks(?),PB0ulUhPgmU
154887,770566,You Taught My Heart to Sing,Lee Gibson,17xJRU5UOnk,854905,You Taught My Heart to Sing,Cris Barber,A67blHVoqQc
154904,553665,One Dance,Travis Atreo,mRsXZSyALq8,1141585,One Dance,Arthur Lipner,LjB1fOmgqj8
154913,803935,I'd Climb the Highest Mountain,Inigo Kilborn,xJKicp-1U-c,1169743,I'd Climb the Highest Mountain,Soprano Summit,scEKhTaFWk4
154953,1084984,Happy Feet,"Warren Vaché, Sr. and the Syncopatin' Seven",dtzPgSmudT0,1211100,Happy Feet,Red Pellini & Emanuele Basentini,Ay0cS0k7YPc
155026,1000226,Mademoiselle de Paree,Percy Faith and His Orchestra,JPIVYH-zWeg,1562920,Mademoiselle de Paris,Charles K.L. Davis - Orchestra and Chorus conducted by Raoul Poliakin,LM59rN-f86w
155201,1082540,"Schlafe, mein Prinzchen, schlaf ein",Uschi Glas,_2XepHO7rKg,1488526,Låt mig få tända ett ljus,Julkurt med Damorkestern,DHo3ULCg8s0
155629,473302,Trubbel,"Jan Lundgren, Jesper Lundgaard, Alex Riel",vs54Iy5fKvY,811252,Trubbel,Finn Ziegler,FOnj-Gnx1lU
155870,1507095,Hallelujah,The Ahmad Jamal Quintet,XyiyXcuCpuc,1528321,Hallelujah!,Chick Webb and His Orchestra featuring Ella Fitzgerald and The Little Chicks,qanAFChMQ3k
155872,1582267,"I Kiss Your Hand, Madame",Tom Belmessieri's Fog City Stompers,M--q-p4SBCg,844973,"Ce n'est que votre main, Madame",André Baugé,HNOFF03lTcY
156340,1529682,I'm Yours,Ken Errair with Music conducted by Pete Rugolo,duES6Iu3sgw,1546498,I'm Yours,Jerry Vale,om9A66vOEy0
156399,959859,A Kiss in the Dark,Eileen Farrell with Orchestra directed by Camarata,u-KxXN4AhTA,1118006,A Kiss in the Dark,Jerry Burke,0bNLMa6MXl0
156674,1457243,Cikánka,Kozlovka,Qjx3NRWEPR8,791657,Mustalaisprimas,Arja Saijonmaa,XAmWMRlvOBQ
156821,485244,With the Wind and the Rain in Your Hair,Stan Kenton,pujWv1eg9gE,485728,With the Wind and the Rain in Your Hair,The Three Suns,Jf3KXjx6bV8
156902,1055856,When the Work's All Done This Fall,George Reneau,0dKCvMgRvCY,1096395,When the Work's All Done This Fall,Harry Jackson,ct2ps4catj4
157095,488254,Sand in My Shoes,Frank Tate,OrwSYkVsD4A,488263,Sand in My Shoes,Millicent Martin with Tony Osborne and His Orchestra,dwB4kNmwPwo
158173,500159,Don't Misunderstand,Arthur Prysock,NCZXo2D-J2E,1510449,Don't Misunderstand,Lisa Kirchner,TD5wGSVBa2g
158205,883367,Game of Thrones Theme,Leo [NO],6austQHyJQU,1754833,Game of Thrones Theme,Cristina Kiseleff,ZWhQMbf4-6E
158488,1152393,Memories,"Frankie Carle, Piano with Rhythm Accompaniment",96t1_lfrKNI,1396546,Memories,Brian Carrick and Norman Thatcher,J9Zgu3XWPQ0
158926,1577069,"Jul, jul, strålande jul",KORK - Solveig Slettahjell,5CiYisNTJ3Y,668592,"Jul, jul, strålande jul",Ingmar Nordström,9_cxbpu_pQY
158930,901102,Sjömansjul på Hawaii,Vikingarna & Christer Sjögren,yhcGXg_0BzU,901102,Sjömansjul på Hawaii,Vikingarna & Christer Sjögren,yhcGXg_0BzU
158982,1401362,Where Are You Christmas?,William Fitzsimmons,2xKeTl1FPr8,1634116,Where Are You Christmas,Home Free,B4GwKyiriNY
159013,508112,"Hear My Song, Violetta",Ambrose and His Orchestra (Vocal Chorus by Denny Dennis & Male Chorus),R_1JxvHOzDM,672095,"Hear My Song, Violetta",Eddy Wally,Ewo5ZTmuiS8
159083,585226,Steppin' Out with My Baby,Lionel Blair with the Jive Aces,Yz31opwzA8I,607878,Steppin' Out,Bradley Walsh,DVbIYrdiqxc
159105,556164,Serenade in the Night,Vic Damone,MMJngVD1zws,1154698,Violina u noći,Vice Vukov,3ixuhJ162j0
159584,513143,Fjäriln vingad syns på Haga,Visby Big Band with Arne Domnérus and Rune Gustafsson ‎,QTJzxtP2_fY,1194952,Fjäril'n vingad syns på Haga,Nossen,t1W0LP1cmG0
160058,1074714,Honey Baby Blues,Lauren Sheehan,5xXrGAMWa8k,1019645,Red Apple Juice,The Tarriers,xcg17gh7AbY
160162,1272586,Domino,Vico Torriani mit Waldo Favre-Chor und Béla Sanders mit seinem Orchester,A0OV-FA3CtM,605780,Domino,Vera Telenius,Oaf8KVKNkxQ
160216,1251330,Guter Mond,Mani Terzok,flU8SR_3XNY,1471756,"Guter Mond, du gehst so stille",Kämmerling Quartett,tSVOnsAIH78
160262,520915,Last Night on the Back Porch (I Loved Her Best of All),Varsity Eight,HZjp02TsXJY,1126189,Last Night on the Back Porch,Kid Sheik's Storyville Ramblers,nHdPY-KOn7M
